Country Name,Year,Value_FDI,Value_GDP,Value_Inflation,Value_Trade,Value_Unemployment,Value_WDI
Senegal,2019,1065461344.0,4.613628097,1.760111512,64.23625061,2.863,83.35813141
Singapore,2019,105890000000.0,1.345058741,0.565260569,323.07043,3.1,100.6925812
Solomon Islands,2019,32787092.72,1.748566555,1.63485544,82.99833762,0.746,104.3181
Sierra Leone,2019,342400000.0,5.253746313,14.80499909,56.19064888,3.204,140.3677063
El Salvador,2019,696287032.8,2.437471591,0.075324135,76.0420131,4.17,88.68499756
San Marino,2019,0.0,2.065685145,0.0,307.2647781,0.0,97.349823
Somalia,2019,447000000.0,3.630396882,0.0,69.57218646,18.828,0.0
Serbia,2019,4268709250.0,4.331734906,1.849229845,111.9545975,10.395,99.63455963
Sub-Saharan Africa (excluding high income),2019,27492074530.0,2.656849952,2.835145557,55.40972364,6.13855671,98.87429047
South Sudan,2019,-2210000.0,0.0,87.24136415,0.0,12.642,0.0
Sub-Saharan Africa,2019,27749160881.0,2.65974505,2.802703079,55.53977553,6.13855671,98.87413788
Small states,2019,66968217729.0,3.425488511,1.305449665,133.1294146,7.589614734,103.0467072
Sao Tome and Principe,2019,24191799.51,2.014319343,7.720245252,0.0,13.998,0.0
Suriname,2019,84160363.83,1.167589772,0.0,0.0,7.545,104.8931808
Slovak Republic,2019,2279811254.0,2.511256198,2.664561334,183.4934471,5.761,97.99459839
Slovenia,2019,2151537534.0,3.52267924,1.630522608,158.6384669,4.448,99.84181976
Sweden,2019,15882460441.0,1.986195874,1.784150974,91.43382897,6.833,120.5968018
Eswatini,2019,127970922.0,2.692168273,2.598016203,88.61220023,29.049,120.8630371
Sint Maarten (Dutch part),2019,73868338.1,10.96500094,0.0,0.0,0.0,0.0
Seychelles,2019,257086351.8,5.514292074,1.807094008,173.4078469,0.0,96.09790802
Syrian Arab Republic,2019,0.0,1.220705221,0.0,41.99947112,13.393,0.0
Turks and Caicos Islands,2019,26961670.0,5.310925248,0.0,0.0,0.0,119.4899979
Chad,2019,566638950.0,3.247181917,-0.971939175,74.57052556,1.081,86.53105927
East Asia & Pacific (IDA & IBRD countries),2019,260772000000.0,5.781820856,1.933213358,43.29057183,3.913821349,100.9311523
Europe & Central Asia (IDA & IBRD countries),2019,98893409576.0,2.65714284,2.889860737,67.98934811,6.621522358,100.2472992
Togo,2019,345697547.0,4.922925917,0.67465277,56.1423934,2.056,121.9710617
Thailand,2019,5518708214.0,2.114557796,0.706728601,109.6895147,0.716,99.30999756
Tajikistan,2019,212809730.7,7.400000163,0.0,56.04501591,6.898,0.0
Turkmenistan,2019,1853632130.0,6.300000042,0.0,44.2857594,4.055,107.7023315
Latin America & the Caribbean (IDA & IBRD countries),2019,156080000000.0,0.717567356,2.091638622,46.76914325,8.133460188,104.858223
Timor-Leste,2019,-238994863.1,23.41201676,0.95881274,70.80641469,3.129,111.4700012
Middle East & North Africa (IDA & IBRD countries),2019,13799665072.0,1.11023485,2.478578852,56.89840388,11.3500578,98.05304718
Tonga,2019,-6108376.825,0.706483434,1.179543348,87.16544719,2.164,113.9800034
South Asia (IDA & IBRD),2019,56679175734.0,3.92432284,3.628949659,38.650482,6.233832315,96.85780334
Sub-Saharan Africa (IDA & IBRD countries),2019,27749160881.0,2.65974505,2.802703079,55.53977553,6.13855671,98.87413788
Trinidad and Tobago,2019,183972765.3,0.361272406,1.00054293,0.0,3.523,0.0
Tunisia,2019,815012991.4,1.587846655,6.720075329,102.3328644,17.153,0.0
Turkiye,2019,9507000000.0,0.818525936,15.17682157,63.19329032,13.73,103.9629593
Tuvalu,2019,298860.0,13.82209844,0.0,0.0,0.0,94.2307663
Tanzania,2019,1217235252.0,5.8,3.46428058,33.01858925,2.518,94.78175354
Uganda,2019,1303005005.0,6.438745033,2.867588034,39.36105396,3.185,0.0
Ukraine,2019,5796000000.0,3.199503864,7.886717456,90.51123429,8.194,90.68096924
Upper middle income,2019,405667000000.0,4.090175839,2.096046353,45.13904451,6.039399569,101.5434113
Uruguay,2019,1469761179.0,0.928565543,7.881988709,49.40451158,8.734,104.3541489
United States,2019,315984000000.0,2.467037563,1.812210075,26.27805493,3.669,100.9813004
Uzbekistan,2019,2316482962.0,5.981561942,14.52573596,72.51832673,4.945,100.3320007
St. Vincent and the Grenadines,2019,68838376.2,0.661727444,0.913069725,0.0,19.22,113.1159973
"Venezuela, RB",2019,-1367000000.0,0.0,0.0,0.0,5.887,0.0
British Virgin Islands,2019,39103361610.0,0.0,0.0,0.0,0.0,106.6718369
Virgin Islands (U.S.),2019,0.0,2.933541018,0.0,155.399175,12.259,0.0
Viet Nam,2019,16120000000.0,7.359262701,2.795823675,164.7042145,1.681,117.4229965
Vanuatu,2019,52849932.2,3.241187655,2.762520194,99.38296882,5.445,115.6076736
World,2019,1741360000000.0,2.642216435,2.206073058,56.47621669,5.582980104,99.49494171
Samoa,2019,-2178815.552,4.451858917,0.98232657,83.33107958,9.601,103.9630127
Kosovo,2019,285081551.3,4.75680057,2.675992026,85.75340851,0.0,0.0
"Yemen, Rep.",2019,-370982780.0,0.0,0.0,0.0,17.303,0.0
South Africa,2019,5116098443.0,0.259935577,4.12024587,53.89799641,25.538,101.2564926
Zambia,2019,547967909.6,1.441306026,9.150316443,68.79120494,5.539,96.24900055
Zimbabwe,2019,249500000.0,-6.332446407,255.3049908,55.79596097,7.373,97.47660828
Aruba,2020,161066979.1,-23.98258096,0.0,124.1623744,0.0,0.0
Africa Eastern and Southern,2020,13652728096.0,-2.780378552,5.405162079,50.40805168,7.661161099,106.161377
Afghanistan,2020,12970147.98,-2.351100672,0.0,46.70989455,11.71,0.0
Africa Western and Central,2020,10985178644.0,-1.004417394,2.437608822,0.0,4.697496685,89.94068909
Angola,2020,-1866468113.0,-5.638214717,22.27153925,65.94202893,16.676,0.0
Albania,2020,1069744880.0,-3.302082039,1.620886617,59.82972943,12.79,100.6136017
Andorra,2020,0.0,-11.18393994,0.0,0.0,0.0,88.71708679
Arab World,2020,32414833223.0,-5.400979217,1.612222204,72.28127617,11.23138384,90.70529938
United Arab Emirates,2020,19884470000.0,-4.957052433,-2.079403179,166.5718993,4.294,115.8331604
Argentina,2020,4884127676.0,-9.900484814,0.0,30.20369881,11.461,110.6178131
Armenia,2020,58582750.12,-7.199999999,1.211435778,69.48880754,12.18,96.62056732
American Samoa,2020,0.0,4.411764706,0.0,154.368932,0.0,0.0
Antigua and Barbuda,2020,106204179.2,-18.8803992,0.625989707,94.34572017,0.0,0.0
Australia,2020,15841437866.0,-0.334686359,0.846905537,44.14304559,6.456,99.90110779
Austria,2020,-12432935050.0,-6.632991437,1.381910634,99.70829518,5.201,101.5608521
Azerbaijan,2020,507151800.0,-4.300000102,2.75980947,72.01786765,7.24,98.23606873
Burundi,2020,21226213.04,0.327156893,7.321106434,26.77333,1.03,105.1580963
Belgium,2020,-27359654516.0,-5.304473365,0.740791812,155.3350754,5.555,102.06427
Benin,2020,174019952.1,3.8487924,3.022721197,44.83323338,1.565,109.1489182
Burkina Faso,2020,-98777856.01,2.010772624,1.884439938,60.73977865,4.985,87.847229
Bangladesh,2020,1525312160.0,3.448017551,5.691074747,26.27144738,5.828,118.4292374
Bulgaria,2020,3594550000.0,-3.966156136,1.672440969,110.3285937,5.125,88.97176361
Bahrain,2020,1021276596.0,-4.644637359,-2.317706293,140.2180124,1.767,0.0
"Bahamas, The",2020,434599799.8,-21.42346307,0.038521098,57.93014802,12.804,0.0
Bosnia and Herzegovina,2020,483278992.9,-3.015095148,0.0,82.11126526,15.868,88.8544693
Belarus,2020,1393200000.0,-0.672904125,5.548143575,118.9338837,4.049,94.41906738
Belize,2020,76202813.5,-13.73169108,0.121434645,81.62547245,10.7,110.3082886
Bermuda,2020,476518083.8,-6.842869643,0.0,69.19588038,0.0,90.48999786
Bolivia,2020,-1129487271.0,-8.737884358,0.940742153,45.50326262,7.903,98.69728851
Brazil,2020,38270116307.0,-3.276758796,3.211768038,32.30207855,13.697,105.4981995
Barbados,2020,262100000.0,-12.53966641,0.0,64.73912882,9.756,99.52929688
Brunei Darussalam,2020,565542275.4,1.13357335,1.940319966,110.2910037,7.409,97.52999878
Bhutan,2020,-2786960.89,-10.21839742,5.629365226,71.83035577,5.03,103.8010025
Botswana,2020,31792610.41,-8.728752526,1.890359168,77.66321281,21.017,0.0
Central African Republic,2020,1737360.0,0.899999997,1.710156595,49.52102,6.556,0.0
Canada,2020,29123011879.0,-5.038233441,0.716999632,61.15677096,9.657,97.73841858
Central Europe and the Baltics,2020,212205000000.0,-3.41747604,1.672440969,115.7113351,4.373788356,91.25834656
Switzerland,2020,-242168000000.0,-2.141737207,-0.725874933,121.785978,4.817,101.7317123
Channel Islands,2020,0.0,-8.467597317,0.0,0.0,6.611,0.0
Chile,2020,11447397289.0,-6.143474792,3.045490848,58.18286356,11.006,99.70439911
China,2020,253096000000.0,2.238638356,2.419421895,34.7542957,5.0,99.02442932
Cote d'Ivoire,2020,712915894.5,0.699728593,2.425006568,41.94263182,2.559,94.16091156
Cameroon,2020,675186993.7,0.259932916,2.437608822,33.73883136,3.866,107.2649994
"Congo, Dem. Rep.",2020,1498084808.0,1.735422767,0.0,58.49175733,5.369,118.1956635
"Congo, Rep.",2020,-1983178867.0,-6.267777996,1.795371471,69.30662069,22.373,0.0
Colombia,2020,7458624984.0,-7.185914138,2.526635001,34.05557097,15.983,107.0836868
Comoros,2020,3875846.081,-0.195556827,0.0,33.72993462,5.884,0.0
Cabo Verde,2020,67619883.92,-20.80527592,0.605795808,78.39345459,14.66,95.99919128
Costa Rica,2020,2103003649.0,-4.273354321,0.724911478,60.13988625,16.432,109.7996368
Caribbean small states,2020,2505962342.0,-9.193462793,-0.294805106,0.0,13.35506369,96.89012909
Cuba,2020,0.0,-10.9490846,0.0,15.68301603,1.4,101.0904617
Curacao,2020,155743256.3,-18.03845768,0.0,0.0,0.0,113.3508835
Cayman Islands,2020,6875780108.0,-4.954807322,0.0,105.4727902,0.0,94.10543823
Cyprus,2020,-26023544827.0,-3.443596379,-0.638422798,162.7311824,7.755,100.7351608
Czechia,2020,8515481808.0,-5.502967961,3.161295285,133.1483198,2.551,99.78453064
Germany,2020,176867000000.0,-3.826768716,0.144877926,81.14735893,3.856,101.9966583
Djibouti,2020,158230011.0,1.316363242,1.777407838,222.8379833,27.645,61.92472076
Dominica,2020,22837136.0,-16.60410952,-0.727116413,0.0,0.0,91.71115112
Denmark,2020,1294050740.0,-2.424512679,0.420711974,103.7558813,5.637,100.4595871
Dominican Republic,2020,2460600000.0,-6.720239373,3.781031799,44.29365655,6.126,105.9252396
Algeria,2020,1143918160.0,-5.0,2.415130941,40.38975656,14.04,110.3305664
East Asia & Pacific (excluding high income),2020,301927000000.0,1.246926838,2.419421895,41.18559941,4.368402947,101.3852463
Early-demographic dividend,2020,195862000000.0,-4.368287739,2.951922532,48.18489441,7.289485908,100.2556534
East Asia & Pacific,2020,592439000000.0,-0.144692822,1.280733619,50.74482919,4.300353123,101.3806763
Europe & Central Asia (excluding high income),2020,26697461561.0,0.321073682,2.75980947,66.48592101,9.133638922,100.916748
Europe & Central Asia,2020,151660000000.0,-5.462443712,1.205754634,78.06823033,7.048769911,100.6858368
Ecuador,2020,1095103901.0,-9.245096377,-0.338872393,43.98931244,6.127,97.68396759
"Egypt, Arab Rep.",2020,5851800000.0,3.550164839,5.04493289,32.12625557,7.974,98.89639282
Euro area,2020,-12179364159.0,-6.11006917,0.18693814,82.84454968,7.823347818,102.4634018
Eritrea,2020,-30349590.0,0.0,0.0,0.0,6.307,0.0
Spain,2020,38322950850.0,-11.16729786,-0.322753017,60.11948061,15.532,103.4104233
Estonia,2020,3758341347.0,-0.965410617,-0.444531098,138.9755108,6.956,98.34667206
Ethiopia,2020,2395799881.0,6.059530886,20.35634686,24.00611364,4.024,114.5573196
European Union,2020,210007000000.0,-5.6528569,0.476498853,85.26974035,7.042400851,100.7747879
Fragile and conflict affected situations,2020,13389258987.0,-6.353386361,2.89819376,0.0,6.669492746,96.55587769
Finland,2020,-2487590239.0,-2.354965157,0.290554556,71.49866828,7.759,99.81758118
Fiji,2020,239380737.9,-17.03987084,-2.595243259,72.34357578,4.623,111.6900024
France,2020,19368829836.0,-7.540459162,0.476498853,56.78215677,8.01,102.7326126
Faroe Islands,2020,0.0,-1.926834417,0.0,96.51231444,0.0,0.0
"Micronesia, Fed. Sts.",2020,0.0,-1.960784314,0.554594631,85.51682796,0.0,90.16300201
Gabon,2020,1716511510.0,-1.837761064,1.352761107,70.05999659,21.273,0.0
United Kingdom,2020,157186000000.0,-10.35990082,0.989486704,58.77455938,4.472,98.59165955
Georgia,2020,556279509.1,-6.290471785,5.20246489,92.89108418,11.73,101.7624435
Ghana,2020,1875782953.0,0.513941671,9.887289563,66.57549872,3.285,96.87181091
Gibraltar,2020,0.0,0.0,0.0,0.0,0.0,126.3712234
Guinea,2020,176350000.0,4.920266372,10.60162034,115.037394,5.993,101.725708
"Gambia, The",2020,189576190.8,0.591487288,5.931276366,47.50036503,5.858,91.41178894
Guinea-Bissau,2020,20989721.61,1.5,1.140009394,54.80245485,3.614,0.0
Equatorial Guinea,2020,-9072490.0,-4.791080834,4.766695239,77.92788464,9.075,0.0
Greece,2020,3303648833.0,-9.316435765,-1.247983556,71.84030946,15.899,98.32824707
Grenada,2020,141277504.9,-13.75662226,-0.740732597,0.0,0.0,0.0
Greenland,2020,0.0,0.187608794,0.0,82.69992612,0.0,0.0
Guatemala,2020,1004371660.0,-1.791857695,3.214440622,41.143028,2.953,102.1354828
Guam,2020,0.0,-10.51885957,0.0,63.67478026,6.227,0.0
Guyana,2020,1294482521.0,43.47965172,0.993337023,0.0,15.701,99.12451172
High income,2020,688706000000.0,-3.914669261,0.598986331,56.37022481,6.454546729,99.83968353
"Hong Kong SAR, China",2020,117452000000.0,-6.544778677,0.250962021,350.679705,5.808,105.1287613
Honduras,2020,236016866.2,-8.965082233,3.46841178,88.00085638,10.679,86.32700348
Heavily indebted poor countries (HIPC),2020,19528672078.0,0.236251144,3.46841178,48.43551935,5.149285411,102.3842087
Croatia,2020,1251530442.0,-8.520438134,0.154811375,89.13680576,7.507,96.35382843
Haiti,2020,25000000.0,-3.30550547,22.79631136,34.45720191,15.56,0.0
Hungary,2020,167511000000.0,-4.487046048,3.326743858,155.4226639,4.25,97.16993713
IBRD only,2020,536748000000.0,-1.40120443,2.417276418,45.96018996,6.901149301,100.7633514
IDA & IBRD total,2020,573695000000.0,-1.355435011,2.89819376,45.88352115,6.605125817,99.98375702
IDA total,2020,36947107809.0,-0.792994535,3.46841178,44.48953948,5.612674796,98.68950653
IDA blend,2020,5589980751.0,-1.415742918,1.795371471,0.0,6.037220747,89.79366302
Indonesia,2020,19175077748.0,-2.065511829,1.920968006,32.9721754,4.255,102.4380035
IDA only,2020,31357127058.0,-0.23784529,3.582874546,48.13933206,5.420755282,103.0464783
Isle of Man,2020,0.0,-8.8368174,0.0,0.0,0.0,0.0
India,2020,64362364994.0,-5.777724707,6.623436776,37.75810533,7.859,101.2910004
Ireland,2020,28197148647.0,6.617194668,-0.326183651,247.0597188,5.623,101.3688126
"Iran, Islamic Rep.",2020,1342000000.0,3.330288459,30.59413904,43.81016469,9.687,104.4840088
Iraq,2020,-2859100000.0,-12.03679309,0.574162679,57.74231617,15.776,0.0
Iceland,2020,-878458464.6,-6.940453095,2.847924015,67.97507563,5.478,98.55612183
Israel,2020,20968700000.0,-1.857289278,-0.614412358,50.96080098,4.169,96.37476349
Italy,2020,-17050399621.0,-8.974192121,-0.137707574,55.26570577,9.164,102.6346893
Jamaica,2020,265100553.6,-9.920322451,5.226777793,0.0,6.501,89.87307739
Jordan,2020,760281690.1,-1.102751883,0.333294351,66.27717706,19.213,0.0
Japan,2020,62584719398.0,-4.147118899,-0.024995834,31.32579312,2.809,102.7368317
Kazakhstan,2020,7205989084.0,-2.499999996,6.718154549,57.02644237,4.89,101.7839966
Kenya,2020,426305189.4,-0.272766327,5.405162079,27.23634937,5.621,93.78500366
Kyrgyz Republic,2020,-401518600.0,-7.148977577,6.325422963,78.99227843,4.63,97.05412292
Cambodia,2020,3624644990.0,-3.096006731,2.940295143,123.9907416,0.172,111.0093613
Kiribati,2020,2624092.839,-0.641025641,2.553245544,75.99479784,0.0,101.4050369
St. Kitts and Nevis,2020,2838723.078,-15.35445176,-1.167245018,0.0,0.0,0.0
"Korea, Rep.",2020,8764900000.0,-0.709415359,0.537288023,69.03404509,3.931,99.21790314
Kuwait,2020,-558055522.6,-5.274020605,2.101729548,0.0,3.535,0.0
Latin America & Caribbean (excluding high income),2020,90596855470.0,-6.542686148,2.002412058,45.28920643,10.27338233,104.4309921
Lao PDR,2020,967706086.2,0.503031829,5.10407263,0.0,2.314,101.189003
Lebanon,2020,1606894722.0,-21.39989969,84.86433305,50.12980429,13.235,0.0
Liberia,2020,737967946.6,-2.982491276,0.0,0.0,4.092,72.91985321
Libya,2020,0.0,-58.31823042,1.44703657,36.19949564,19.535,0.0
St. Lucia,2020,99135484.68,-24.5044,-1.755808335,0.0,25.225,99.32618713
Latin America & Caribbean,2020,151609000000.0,-6.649245673,0.993337023,47.02290791,10.21268428,104.0528183
Least developed countries: UN classification,2020,22888168139.0,-0.06707583,4.464144372,48.83844446,5.744228766,104.9586868
Low income,2020,12729042712.0,0.344386863,4.332968747,48.31388516,5.708067889,101.7203522
Liechtenstein,2020,0.0,0.0,0.0,0.0,0.0,102.9136276
Sri Lanka,2020,434075668.5,-4.624515816,6.153945084,37.0891205,5.365,97.47866058
Lower middle income,2020,115766000000.0,-3.585309431,4.924885374,47.92204551,6.702322453,98.3837738
Low & middle income,2020,522861000000.0,-1.189686678,2.993135559,44.02836535,6.614728874,100.0125122
Lesotho,2020,28001666.92,-7.458717059,4.978096763,140.7854283,18.351,0.0
Late-demographic dividend,2020,407734000000.0,0.199854475,1.936941267,50.92768982,5.928785936,101.0491791
Lithuania,2020,4505744062.0,-0.024612495,1.19989445,136.912607,8.487,102.7645721
Luxembourg,2020,9838881740.0,-0.909829799,0.819957302,372.2714029,6.773,98.64424896
Latvia,2020,950092500.0,-3.513802842,0.219064905,120.1972888,8.098,99.8328476
"Macao SAR, China",2020,-6216383036.0,-54.33587564,0.811410511,121.500363,2.566,92.78961945
St. Martin (French part),2020,0.0,-12.50000225,0.0,0.0,0.0,0.0
Morocco,2020,1418713119.0,-7.178207442,0.705968661,68.84380339,11.203,112.5532074
Monaco,2020,0.0,-13.0110935,0.0,0.0,0.0,0.0
Moldova,2020,155720000.0,-8.27597832,3.765971222,79.26572212,1.206,106.5077515
Madagascar,2020,358467141.4,-7.137671621,4.201793122,49.01070737,3.246,131.2070007
Maldives,2020,440711709.4,-32.90882878,-1.369774256,0.0,5.404,97.83000183
Middle East & North Africa,2020,57102249173.0,-4.023299372,0.705968661,68.59404336,10.49328368,97.8318634
Mexico,2020,31523637241.0,-8.624555731,3.396834156,76.87026233,4.441,104.5177307
Marshall Islands,2020,3045061.113,-2.845981661,0.0,108.2922362,0.0,103.0015335
Middle income,2020,510132000000.0,-1.212720962,2.746150782,43.96512463,6.705382594,99.68486786
North Macedonia,2020,7693779.704,-4.68845001,1.200073489,128.2412443,16.575,92.24191284
Mali,2020,536851812.9,-1.235450447,0.43808894,66.99057428,3.528,74.6230011
Malta,2020,4559447772.0,-8.156778765,0.638544957,333.0018491,4.357,96.80249023
Myanmar,2020,1907154040.0,-9.04834718,0.0,0.0,1.476,0.0
Middle East & North Africa (excluding high income),2020,10125557970.0,-4.402837909,1.777407838,47.74577026,12.05438453,98.42077637
Montenegro,2020,530903011.5,-15.30689376,-0.2556557,87.00601808,17.878,99.98970032
Mongolia,2020,1719115942.0,-4.557751976,3.796040261,112.8386476,6.594,95.125
Northern Mariana Islands,2020,0.0,-29.68085106,0.0,77.38927739,0.0,0.0
Mozambique,2020,3187942207.0,-1.219522503,3.483935675,99.90614605,3.877,120.1616592
Mauritania,2020,927916265.8,-0.360657379,2.385694885,86.77616813,11.01,86.68990326
Mauritius,2020,224668080.0,-14.54653815,2.580800772,85.83054487,8.627,97.96853638
Malawi,2020,252179040.2,0.799998331,8.625514697,0.0,5.681,0.0
Malaysia,2020,4058769679.0,-5.456846584,-1.138702154,116.7881824,4.54,101.8669968
North America,2020,166666000000.0,-2.434355246,0.975292014,26.36773701,8.231289835,100.0692978
Namibia,2020,-150172760.7,-8.101400746,2.209382369,76.9252424,20.966,133.1410065
New Caledonia,2020,571728130.0,-2.400000001,0.0,0.0,13.558,0.0
Niger,2020,360653574.6,3.550641094,2.89819376,35.51299066,0.62,69.28800201
Nigeria,2020,2385277666.0,-1.794253083,13.24602343,0.0,5.712,87.37210083
Nicaragua,2020,746500000.0,-1.755380361,3.681813416,88.90613555,6.167,107.901001
Netherlands,2020,-221106000000.0,-3.886083918,1.272460378,146.461778,3.819,104.3388138
Norway,2020,-4102660408.0,-1.278171785,1.286584907,65.35397904,4.422,98.88574982
Nepal,2020,126626337.5,-2.369620629,5.052366553,40.9188656,13.157,121.1866837
Nauru,2020,0.0,1.57480315,0.0,134.9462366,0.0,77.02349854
New Zealand,2020,4135119591.0,-0.424906458,1.7145617,43.9821703,4.595,97.53652954
OECD members,2020,471751000000.0,-3.953348559,0.732851645,51.81088622,7.141510556,101.5626221
Oman,2020,1913654096.0,-3.3797144,-0.406402919,91.8757004,2.94,92.19767761
Other small states,2020,-16120916587.0,-5.717291903,0.920604798,138.3615377,9.120840491,103.7040176
Pakistan,2020,2057000000.0,-1.274087443,9.739993139,26.71628046,6.162,0.0
Panama,2020,-2488644150.0,-17.66833272,-1.550275408,67.41311956,14.183,94.25945282
Peru,2020,663417504.9,-10.9333065,2.002412058,44.2459672,7.179,106.543869
Philippines,2020,6822133291.0,-9.518294741,2.393162393,58.1695603,2.522,95.80000305
Palau,2020,43100000.0,-7.568021229,0.218181818,106.3430177,0.0,101.6010666
Papua New Guinea,2020,112992633.5,-3.167381176,4.871673986,0.0,2.814,0.0
Poland,2020,19151000000.0,-2.020070734,3.374469726,100.3242114,3.162,82.21154022
Pre-demographic dividend,2020,11266596908.0,-2.561256114,3.398629285,0.0,6.042727746,98.1318512
Puerto Rico,2020,0.0,-4.180874309,0.0,103.5098113,8.89,0.0
"Korea, Dem. People's Rep.",2020,0.0,0.0,0.0,0.0,3.029,0.0
Portugal,2020,3991854438.0,-8.300516541,-0.01243833,76.23748846,6.796,105.589859
Paraguay,2020,198452641.8,-0.819785391,1.767515924,62.76021747,7.548,92.28337097
West Bank and Gaza,2020,79744992.32,-11.31846611,-0.735332001,67.28819125,25.895,95.18086243
Pacific island small states,2020,346639421.6,-10.25306854,0.386388225,74.62837642,3.505812807,106.5236435
Post-demographic dividend,2020,544461000000.0,-4.123748814,0.638544957,53.2246478,6.707652739,100.6587372
French Polynesia,2020,-15547610.0,-7.050990654,0.0,46.44368641,12.879,0.0
Qatar,2020,-2434065934.0,-3.55760399,-2.54031503,90.01909488,0.14,102.0909576
Romania,2020,3602418172.0,-3.677510791,2.631073112,78.05911338,5.035,92.47611237
Russian Federation,2020,9478810000.0,-2.653654501,3.381659372,45.9669082,5.589,104.9771881
Rwanda,2020,152614121.0,-3.37369377,9.850399023,55.18795125,11.829,0.0
South Asia,2020,68956274057.0,-4.582693129,5.691074747,35.99286079,7.550048852,98.0997467
Saudi Arabia,2020,1621264195.0,-3.581534863,3.44545826,49.71347553,7.45,102.7124023
Sudan,2020,716939710.6,-3.629800824,163.2577824,9.955145076,12.368,0.0
Senegal,2020,1845665273.0,1.342073773,2.543146857,60.04687161,3.405,84.5763092
Singapore,2020,80732866660.0,-3.869798934,-0.181916667,331.6905217,4.1,100.5359116
Solomon Islands,2020,8980046.942,-3.381147541,2.963549921,60.22033764,0.852,0.0
Sierra Leone,2020,172699178.4,-1.968486891,13.44687111,51.55793775,3.485,137.5406036
El Salvador,2020,386532637.7,-7.89310136,-0.371590212,66.45950695,5.008,0.0
San Marino,2020,0.0,-6.647910819,0.0,304.9031677,0.0,96.27628326
Somalia,2020,534000000.0,-2.56308758,0.0,76.00927092,19.35,0.0
Serbia,2020,3485786683.0,-0.903218502,1.575532901,104.7190149,9.011,98.08347321
Sub-Saharan Africa (excluding high income),2020,24557853259.0,-1.956707135,3.483935675,52.27148326,6.566972842,99.61972809
South Sudan,2020,17500000.0,0.0,29.67584355,0.0,14.204,0.0
Sub-Saharan Africa,2020,24637906740.0,-1.966894827,3.398629285,52.38303412,6.566972842,99.61959839
Small states,2020,-13268314823.0,-6.488768199,0.386388225,127.9314366,9.09281653,102.9424667
Sao Tome and Principe,2020,47112184.77,2.624859495,9.819327915,0.0,15.183,0.0
Suriname,2020,1039899.705,-15.97519171,34.88978431,0.0,8.726,104.9564438
Slovak Republic,2020,-1141703441.0,-3.32972321,1.936941267,168.4791561,6.719,99.9172287
Slovenia,2020,506269486.8,-4.240883722,-0.054856816,146.5862926,4.974,100.2315369
Sweden,2020,18517762638.0,-2.170213179,0.497367319,83.21100287,8.291,119.5001068
Eswatini,2020,38787632.67,-1.55964259,0.0,86.88450516,34.232,0.0
Sint Maarten (Dutch part),2020,22167460.04,-13.31678872,0.0,0.0,0.0,0.0
Seychelles,2020,80053481.41,-11.73986083,1.20266464,153.4833316,0.0,97.07022858
Syrian Arab Republic,2020,0.0,-0.182330467,0.0,48.40136218,15.176,71.19008636
Turks and Caicos Islands,2020,30418890.0,-26.78293287,0.0,0.0,0.0,122.5998611
Chad,2020,557692500.0,-1.600006737,4.464144372,68.73036014,1.693,0.0
East Asia & Pacific (IDA & IBRD countries),2020,301970000000.0,1.246781819,2.406292144,41.1880165,4.387127362,101.4595413
Europe & Central Asia (IDA & IBRD countries),2020,63775770175.0,-1.462895369,2.746150782,63.49484661,7.117403391,99.38223267
Togo,2020,-59206820.0,1.992155019,1.699284633,55.54853856,2.211,123.5351868
Thailand,2020,-4947474467.0,-6.050038469,-0.845937147,97.80074325,1.099,99.43199921
Tajikistan,2020,106534792.8,4.400001116,0.0,55.74910402,7.176,0.0
Turkmenistan,2020,1436241800.0,5.9,0.0,35.93659385,4.489,109.4349289
Latin America & the Caribbean (IDA & IBRD countries),2020,104309000000.0,-6.566986284,1.380426473,46.63883007,10.3689262,104.1099167
Timor-Leste,2020,-712696166.4,31.96191887,0.0,84.7503111,2.792,110.7470016
Middle East & North Africa (IDA & IBRD countries),2020,10045812977.0,-4.335204818,2.096269389,47.53303909,11.90941466,98.45503998
Tonga,2020,3824444.911,0.488645323,-0.349737697,85.53402289,2.675,114.3929977
South Asia (IDA & IBRD),2020,68956274057.0,-4.582693129,5.691074747,35.99286079,7.550048852,98.0997467
Sub-Saharan Africa (IDA & IBRD countries),2020,24637906740.0,-1.966894827,3.398629285,52.38303412,6.566972842,99.61959839
Trinidad and Tobago,2020,1055969148.0,-9.077876893,0.598986331,0.0,4.206,0.0
Tunisia,2020,623075275.9,-8.59182618,5.634151159,84.33325914,17.576,105.2542877
Turkiye,2020,7675000000.0,1.85983969,12.27895745,61.3437551,13.148,103.2964172
Tuvalu,2020,100000.0,-4.274932069,0.0,0.0,0.0,94.63276672
Tanzania,2020,943765261.7,1.991964606,3.290290628,27.9630152,2.781,95.88014984
Uganda,2020,1191485424.0,2.951306422,3.313322895,37.00069239,3.914,0.0
Ukraine,2020,304000000.0,-3.7528041,2.732492094,79.15645238,9.475,91.11221313
Upper middle income,2020,394365000000.0,-0.594393798,1.905663587,43.09879231,6.707849486,101.6233521
Uruguay,2020,528083899.3,-7.380098841,9.756406361,46.6861478,10.33,105.2366104
United States,2020,137066000000.0,-2.213469333,1.233584396,23.10475333,8.055,100.3057938
Uzbekistan,2020,1728247828.0,1.995585082,12.86772974,61.8391899,5.293,99.49900055
