,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Reporting Type,Units
425657,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),583,Micronesia (Federated States of),2016,1.71714,2016,"FSM National Accounts detailed tables, https://www.fsmstatistics.fm/economics/banking-statistics/national-accounts/",Estimate.,C,G,PERCENT
425658,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),583,Micronesia (Federated States of),2017,1.78008,2017,"FSM National Accounts detailed tables, https://www.fsmstatistics.fm/economics/banking-statistics/national-accounts/",Estimate.,C,G,PERCENT
425659,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),583,Micronesia (Federated States of),2018,1.78827,2018,"FSM National Accounts detailed tables, https://www.fsmstatistics.fm/economics/banking-statistics/national-accounts/",Estimate.,C,G,PERCENT
425660,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2008,2.6,2008,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425661,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2009,2.5,2009,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425662,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2010,2.3,2010,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425663,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2011,2.2,2011,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425664,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2012,2.1,2012,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425665,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2013,1.9,2013,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425666,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2014,2.1,2014,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425667,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2015,2.2,2015,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425668,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2016,2.3,2016,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425669,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2017,2.3,2017,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425670,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2018,2.3,2018,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425671,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2019,2.5,2019,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425672,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2020,2.0,2020,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425673,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),584,Marshall Islands,2021,1.8,2021,Economic Policy Planning and Statistics Office,  ,C,G,PERCENT
425674,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2008,17.47299,2008,Ministry of Finance, ,C,G,PERCENT
425675,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2009,17.89294,2009,Ministry of Finance, ,C,G,PERCENT
425676,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2010,18.6892,2010,Ministry of Finance, ,C,G,PERCENT
425677,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2011,21.52718,2011,Ministry of Finance, ,C,G,PERCENT
425678,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2012,23.51177,2012,Ministry of Finance, ,C,G,PERCENT
425679,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2013,24.82607,2013,Ministry of Finance, ,C,G,PERCENT
425680,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2014,25.70048,2014,Ministry of Finance, ,C,G,PERCENT
425681,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2015,26.39814,2015,Ministry of Finance, ,C,G,PERCENT
425682,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2016,24.65382,2016,Ministry of Finance, ,C,G,PERCENT
425683,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2017,21.92255,2017,Ministry of Finance, ,C,G,PERCENT
425684,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2018,19.97486,2018,Ministry of Finance, ,C,G,PERCENT
425685,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2019,18.1375,2019,Ministry of Finance, ,C,G,PERCENT
425686,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),585,Palau,2020,9.75938,2020,Ministry of Finance, ,C,G,PERCENT
425687,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),591,Panama,2008,8.3,2008,Instituto Nacional de Estadística y Censo de la Contraloría (INEC). Avances de la CST-P 2007-2013,The data correspond to Tourism GVA (direct) as a percentage of total GVA. The publication of the Tourism Satellite Accounts 2007-2013 was carried out based on the estimated annual series available at the time. The estimate from the revised series is not currently available.,C,G,PERCENT
425688,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),591,Panama,2009,9.1,2009,Instituto Nacional de Estadística y Censo de la Contraloría (INEC). Avances de la CST-P 2007-2013,The data correspond to Tourism GVA (direct) as a percentage of total GVA. The publication of the Tourism Satellite Accounts 2007-2013 was carried out based on the estimated annual series available at the time. The estimate from the revised series is not currently available.,C,G,PERCENT
425689,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),591,Panama,2010,8.9,2010,Instituto Nacional de Estadística y Censo de la Contraloría (INEC). Avances de la CST-P 2007-2013,The data correspond to Tourism GVA (direct) as a percentage of total GVA. The publication of the Tourism Satellite Accounts 2007-2013 was carried out based on the estimated annual series available at the time. The estimate from the revised series is not currently available.,C,G,PERCENT
425690,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),591,Panama,2011,9.2,2011,Instituto Nacional de Estadística y Censo de la Contraloría (INEC). Avances de la CST-P 2007-2013,The data correspond to Tourism GVA (direct) as a percentage of total GVA. The publication of the Tourism Satellite Accounts 2007-2013 was carried out based on the estimated annual series available at the time. The estimate from the revised series is not currently available.,C,G,PERCENT
425691,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),591,Panama,2012,9.3,2012,Instituto Nacional de Estadística y Censo de la Contraloría (INEC). Avances de la CST-P 2007-2013,The data correspond to Tourism GVA (direct) as a percentage of total GVA. The publication of the Tourism Satellite Accounts 2007-2013 was carried out based on the estimated annual series available at the time. The estimate from the revised series is not currently available.,C,G,PERCENT
425692,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),591,Panama,2013,9.1,2013,Instituto Nacional de Estadística y Censo de la Contraloría (INEC). Avances de la CST-P 2007-2013,The data correspond to Tourism GVA (direct) as a percentage of total GVA. The publication of the Tourism Satellite Accounts 2007-2013 was carried out based on the estimated annual series available at the time. The estimate from the revised series is not currently available.,C,G,PERCENT
425693,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2008,0.4,2008,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425694,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2009,0.9,2009,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425695,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2010,0.8,2010,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425696,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2011,0.7,2011,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425697,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2012,0.7,2012,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425698,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2013,0.7,2013,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425699,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2014,0.7,2014,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425700,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2015,1.3,2015,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425701,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2016,1.3,2016,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425702,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2017,1.5,2017,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425703,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2018,2.28,2018,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425704,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2019,2.46,2019,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425705,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2020,0.56,2020,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425706,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2021,0.21,2021,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425707,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),600,Paraguay,2022,1.09,2022,BCP: Banco Central de Paraguay,  ,C,G,PERCENT
425708,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2011,3.6,2011,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),  ,C,G,PERCENT
425709,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2012,3.6,2012,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),  ,C,G,PERCENT
425710,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2013,3.7,2013,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),  ,C,G,PERCENT
425711,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2014,3.8,2014,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),  ,C,G,PERCENT
425712,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2015,3.9,2015,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),  ,C,G,PERCENT
425713,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2016,3.9,2016,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),  ,C,G,PERCENT
425714,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2017,3.9,2017,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),  ,C,G,PERCENT
425715,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2018,3.9,2018,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),  ,C,G,PERCENT
425716,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2019,3.9,2019,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),Provisional data.,C,G,PERCENT
425717,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2020,1.5,2020,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),Estimate.,C,G,PERCENT
425718,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2021,1.7,2021,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),Estimate.,C,G,PERCENT
425719,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),604,Peru,2022,2.3,2022,Ministerio de Comercio Exterior y Turismo (MINCETUR)/VMT/DGIETA-DEPTA; Instituto Nacional de Estadística e Informática (INEI),Estimate.,C,G,PERCENT
425720,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2008,5.70917,2008,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425721,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2009,5.86957,2009,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425722,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2010,6.24398,2010,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425723,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2011,6.8458,2011,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425724,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2012,7.70185,2012,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425725,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2013,8.0851,2013,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425726,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2014,8.85312,2014,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425727,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2015,9.89692,2015,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425728,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2016,10.4109,2016,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425729,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2017,11.74267,2017,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425730,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2018,12.25807,2018,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425731,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2019,12.85306,2019,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",Revised data. The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425732,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2020,5.10928,2020,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",Revised data. The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425733,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2021,5.17662,2021,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",Revised data. The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425734,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),608,Philippines,2022,6.24646,2022,"Philippine Tourism Satellite Accounts, Philippine Statistics Authority",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,G,PERCENT
425735,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),616,Poland,2008,2.16993,2008,"Ministry of Sport and Tourism, Tourism Satellite Account",  ,C,G,PERCENT
425736,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),616,Poland,2009,1.58816,2009,"Ministry of Sport and Tourism, Tourism Satellite Account",  ,C,G,PERCENT
425737,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),616,Poland,2010,1.58953,2010,"Ministry of Sport and Tourism, Tourism Satellite Account",  ,C,G,PERCENT
425738,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),616,Poland,2011,1.78246,2011,"Ministry of Sport and Tourism, Tourism Satellite Account",  ,C,G,PERCENT
425739,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),616,Poland,2012,2.10103,2012,"Ministry of Sport and Tourism, Tourism Satellite Account",  ,C,G,PERCENT
425740,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),616,Poland,2013,1.29852,2013,"Ministry of Sport and Tourism, Tourism Satellite Account",  ,C,G,PERCENT
425741,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),616,Poland,2015,1.17461,2015,"Ministry of Sport and Tourism, Tourism Satellite Account",  ,C,G,PERCENT
425742,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),616,Poland,2018,2.1,2018,"Ministry of Sport and Tourism, Tourism Satellite Account",  ,C,G,PERCENT
425743,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),616,Poland,2019,2.2,2019,"Ministry of Sport and Tourism, Tourism Satellite Account",  ,C,G,PERCENT
425744,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2008,4.07,2008,"Statistics Portugal (INE), Tourism Satellite Account.",Provisional value. The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425745,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2009,3.97,2009,"Statistics Portugal (INE), Tourism Satellite Account.",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425746,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2010,4.15,2010,"Statistics Portugal (INE), Tourism Satellite Account.",Nowcast. The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425747,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2014,6.4632,2014,"Statistics Portugal (INE), Tourism Satellite Account.",Break in series. The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425748,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2015,6.6815,2015,"Statistics Portugal (INE), Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425749,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2016,6.9,2016,"Statistics Portugal (INE), Tourism Satellite Account.",Break in series. The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425750,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2017,7.7,2017,"Statistics Portugal (INE), Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425751,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2018,8.0,2018,"Statistics Portugal (INE), Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425752,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2019,8.1,2019,"Statistics Portugal (INE), Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425753,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2020,4.4,2020,"Statistics Portugal (INE), Tourism Satellite Account.",The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425754,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2021,5.7,2021,"Statistics Portugal (INE), Tourism Satellite Account.",Provisional value. The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425755,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),620,Portugal,2022,8.9,2022,"Statistics Portugal (INE), Tourism Satellite Account.",Estimate. The data correspond to Tourism GVA (direct) as a percentage of total GVA.,C,G,PERCENT
425756,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),630,Puerto Rico,2016,3.4127,2016,"Puerto Rico Planning Board, Program of Economic and Social Planning",  ,C,G,PERCENT
425757,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),630,Puerto Rico,2017,3.42083,2017,"Puerto Rico Planning Board, Program of Economic and Social Planning",  ,C,G,PERCENT
425758,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),630,Puerto Rico,2018,2.91018,2018,"Puerto Rico Planning Board, Program of Economic and Social Planning",  ,C,G,PERCENT
425759,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),630,Puerto Rico,2019,3.4083,2019,"Puerto Rico Planning Board, Program of Economic and Social Planning",  ,C,G,PERCENT
425760,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),630,Puerto Rico,2020,2.7498,2020,"Puerto Rico Planning Board, Program of Economic and Social Planning",  ,C,G,PERCENT
425761,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),634,Qatar,2013,1.82417,2013,Qatar Tourism and Oxford Economics - Provisional estimates,  ,C,G,PERCENT
425762,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),634,Qatar,2014,2.06132,2014,Qatar Tourism and Oxford Economics - Provisional estimates,  ,C,G,PERCENT
425763,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),634,Qatar,2015,3.10925,2015,Qatar Tourism and Oxford Economics - Provisional estimates,  ,C,G,PERCENT
425764,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),634,Qatar,2016,3.84671,2016,Qatar Tourism and Oxford Economics - Provisional estimates,  ,C,G,PERCENT
425765,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),634,Qatar,2017,3.45242,2017,Qatar Tourism and Oxford Economics - Provisional estimates,  ,C,G,PERCENT
425766,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),634,Qatar,2018,3.16901,2018,Qatar Tourism and Oxford Economics - Provisional estimates,  ,C,G,PERCENT
425767,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),634,Qatar,2019,3.26748,2019,Qatar Tourism and Oxford Economics - Provisional estimates,  ,C,G,PERCENT
425768,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),634,Qatar,2020,1.98157,2020,Qatar Tourism and Oxford Economics - Provisional estimates,  ,C,G,PERCENT
425769,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),634,Qatar,2021,2.31883,2021,Qatar Tourism and Oxford Economics - Provisional estimates,  ,C,G,PERCENT
425770,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),634,Qatar,2022,3.03022,2022,Qatar Tourism and Oxford Economics - Provisional estimates,  ,C,G,PERCENT
425771,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),638,Réunion,2009,2.41,2009,"CEROM (IEDOM, Insee and AFD)",  ,C,G,PERCENT
425772,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),638,Réunion,2010,2.7,2010,"CEROM (IEDOM, Insee and AFD)",Revised data.,C,G,PERCENT
425773,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),638,Réunion,2017,3.20152,2017,"CEROM (IEDOM, Insee and AFD)",Provisional data.,C,G,PERCENT
425774,8,8.9,8.9.1,ST_GDP_ZS,Tourism direct GDP as a proportion of total GDP (%),638,Réunion,2019,3.3,2019,"CEROM (IEDOM, Insee and AFD)",Estimate.,C,G,PERCENT
